Timestamp,drone_x,drone_y,drone_z,payload_x,payload_y,payload_z,round_bar_x,round_bar_y,round_bar_z
1716393793455643995,1469.6322021484375,-31.49649429321289,1397.4752197265625,998.0849609375,-23.927318572998047,540.8886108398438,0.0,0.0,0.0
1716393793455657057,1469.1415608723958,-31.32628059387207,1399.0732421875,998.0849609375,-23.927318572998047,540.8886108398438,0.0,0.0,0.0
1716393793465965985,1468.6509195963542,-31.15606689453125,1400.6712646484375,998.8007609049479,-23.51811154683431,541.7112019856771,0.0,0.0,0.0
1716393793465987978,1468.1602783203125,-30.98585319519043,1402.269287109375,999.5165608723959,-23.108904520670574,542.5337931315104,0.0,0.0,0.0
1716393793466001425,1468.1602783203125,-30.98585319519043,1402.269287109375,1000.2323608398438,-22.699697494506836,543.3563842773438,0.0,0.0,0.0
1716393793466061387,1468.1602783203125,-30.98585319519043,1402.269287109375,1000.2323608398438,-22.699697494506836,543.3563842773438,0.0,0.0,0.0
1716393793466074635,1468.1602783203125,-30.98585319519043,1402.269287109375,1000.2323608398438,-22.699697494506836,543.3563842773438,0.0,0.0,0.0
1716393793466086618,1467.6920166015625,-30.843260447184246,1403.9092610677083,1000.2323608398438,-22.699697494506836,543.3563842773438,0.0,0.0,0.0
1716393793475748555,1467.2237548828125,-30.70066769917806,1405.5492350260417,1001.2495524088541,-22.35290273030599,544.308349609375,0.0,0.0,0.0
1716393793475755968,1466.7554931640625,-30.558074951171875,1407.189208984375,1002.2667439778646,-22.006107966105144,545.2603149414062,0.0,0.0,0.0
1716393793475762072,1466.7554931640625,-30.558074951171875,1407.189208984375,1003.283935546875,-21.659313201904297,546.2122802734375,0.0,0.0,0.0
1716393793475799567,1466.7554931640625,-30.558074951171875,1407.189208984375,1003.283935546875,-21.659313201904297,546.2122802734375,0.0,0.0,0.0
1716393793475804856,1466.7554931640625,-30.558074951171875,1407.189208984375,1003.283935546875,-21.659313201904297,546.2122802734375,0.0,0.0,0.0
1716393793475810934,1466.0422973632812,-30.30703830718994,1409.6179809570312,1003.283935546875,-21.659313201904297,546.2122802734375,0.0,0.0,0.0
1716393793485279796,1465.3291015625,-30.056001663208008,1412.0467529296875,1004.85107421875,-21.085829734802246,547.4051818847656,0.0,0.0,0.0
1716393793485302829,1465.3291015625,-30.056001663208008,1412.0467529296875,1006.418212890625,-20.512346267700195,548.5980834960938,0.0,0.0,0.0
1716393793485372780,1465.3291015625,-30.056001663208008,1412.0467529296875,1006.418212890625,-20.512346267700195,548.5980834960938,0.0,0.0,0.0
1716393793485378889,1465.3291015625,-30.056001663208008,1412.0467529296875,1006.418212890625,-20.512346267700195,548.5980834960938,0.0,0.0,0.0
1716393793485385058,1464.935546875,-29.932466983795166,1413.2972412109375,1006.418212890625,-20.512346267700195,548.5980834960938,0.0,0.0,0.0
1716393793485422195,1464.5419921875,-29.808932304382324,1414.5477294921875,1007.291015625,-20.205835342407227,549.1131896972656,0.0,0.0,0.0
1716393793501937040,1464.1484375,-29.685397624969482,1415.7982177734375,1008.163818359375,-19.899324417114258,549.6282958984375,0.0,0.0,0.0
1716393793501964905,1463.7548828125,-29.56186294555664,1417.0487060546875,1009.03662109375,-19.59281349182129,550.1434020996094,0.0,0.0,0.0
1716393793501972444,1463.7548828125,-29.56186294555664,1417.0487060546875,1009.909423828125,-19.28630256652832,550.6585083007812,0.0,0.0,0.0
1716393793502038413,1463.7548828125,-29.56186294555664,1417.0487060546875,1009.909423828125,-19.28630256652832,550.6585083007812,0.0,0.0,0.0
1716393793502044516,1463.7548828125,-29.56186294555664,1417.0487060546875,1009.909423828125,-19.28630256652832,550.6585083007812,0.0,0.0,0.0
1716393793502050714,1463.0293579101562,-29.282546043395996,1419.4125366210938,1009.909423828125,-19.28630256652832,550.6585083007812,0.0,0.0,0.0
1716393793505845713,1462.3038330078125,-29.00322914123535,1421.7763671875,1011.94140625,-18.723033905029297,551.7103881835938,0.0,0.0,0.0
1716393793505862070,1462.3038330078125,-29.00322914123535,1421.7763671875,1013.973388671875,-18.159765243530273,552.7622680664062,0.0,0.0,0.0
1716393793505907660,1462.3038330078125,-29.00322914123535,1421.7763671875,1013.973388671875,-18.159765243530273,552.7622680664062,0.0,0.0,0.0
1716393793505912893,1462.3038330078125,-29.00322914123535,1421.7763671875,1013.973388671875,-18.159765243530273,552.7622680664062,0.0,0.0,0.0
1716393793505917947,1461.9193725585938,-28.88495683670044,1422.9820251464844,1013.973388671875,-18.159765243530273,552.7622680664062,0.0,0.0,0.0
1716393793505949492,1461.534912109375,-28.766684532165527,1424.1876831054688,1015.0414276123047,-17.90891456604004,553.1990661621094,0.0,0.0,0.0
1716393793516102823,1461.1504516601562,-28.648412227630615,1425.3933410644531,1016.1094665527344,-17.658063888549805,553.6358642578125,0.0,0.0,0.0
1716393793516125283,1460.7659912109375,-28.530139923095703,1426.5989990234375,1017.1775054931641,-17.40721321105957,554.0726623535156,0.0,0.0,0.0
1716393793516131255,1460.7659912109375,-28.530139923095703,1426.5989990234375,1018.2455444335938,-17.156362533569336,554.5094604492188,0.0,0.0,0.0
1716393793516184966,1460.7659912109375,-28.530139923095703,1426.5989990234375,1018.2455444335938,-17.156362533569336,554.5094604492188,0.0,0.0,0.0
1716393793516189952,1460.7659912109375,-28.530139923095703,1426.5989990234375,1018.2455444335938,-17.156362533569336,554.5094604492188,0.0,0.0,0.0
1716393793516195166,1459.9932250976562,-28.26620864868164,1428.99462890625,1018.2455444335938,-17.156362533569336,554.5094604492188,0.0,0.0,0.0
1716393793526248975,1459.220458984375,-28.002277374267578,1431.3902587890625,1020.6380310058594,-16.60108184814453,555.3430480957031,0.0,0.0,0.0
1716393793526266763,1459.220458984375,-28.002277374267578,1431.3902587890625,1023.030517578125,-16.045801162719727,556.1766357421875,0.0,0.0,0.0
1716393793526316972,1459.220458984375,-28.002277374267578,1431.3902587890625,1023.030517578125,-16.045801162719727,556.1766357421875,0.0,0.0,0.0
1716393793526322723,1459.220458984375,-28.002277374267578,1431.3902587890625,1023.030517578125,-16.045801162719727,556.1766357421875,0.0,0.0,0.0
1716393793526327968,1458.8322143554688,-27.912171363830566,1432.6009216308594,1023.030517578125,-16.045801162719727,556.1766357421875,0.0,0.0,0.0
1716393793526364154,1458.4439697265625,-27.822065353393555,1433.8115844726562,1024.2857055664062,-15.776523351669312,556.4977569580078,0.0,0.0,0.0
1716393793535715317,1458.0557250976562,-27.731959342956543,1435.0222473144531,1025.5408935546875,-15.507245540618896,556.8188781738281,0.0,0.0,0.0
1716393793535737451,1457.66748046875,-27.64185333251953,1436.23291015625,1026.7960815429688,-15.237967729568481,557.1399993896484,0.0,0.0,0.0
1716393793535743337,1457.66748046875,-27.64185333251953,1436.23291015625,1028.05126953125,-14.968689918518066,557.4611206054688,0.0,0.0,0.0
